id,title,start
https://www.youtube.com/watch?v=0qanF-91aJo,Black Sabbath - Paranoid,15
https://www.youtube.com/watch?v=P3Y8OWkiUts,Led Zeppelin - Immigrant Song,15
https://www.youtube.com/watch?v=Q2FzZSBD5LE,Deep Purple - Smoke on the Water,15
https://www.youtube.com/watch?v=L397TWLwrUU,Judas Priest - Breaking the Law,15
https://www.youtube.com/watch?v=86URGgqONvA,Iron Maiden - Run to the Hills,15
https://www.youtube.com/watch?v=3mbvWn1EY6g,Motorhead - Ace of Spades,15
https://www.youtube.com/watch?v=F01UTYg79KY,Black Sabbath - Iron Man,15
https://www.youtube.com/watch?v=HQmmM_qwG4k,Led Zeppelin - Whole Lotta Love,15
https://www.youtube.com/watch?v=UAKCR7kQMTQ,Deep Purple - Highway Star,15
https://www.youtube.com/watch?v=WtuoFv4dcwM,Judas Priest - You've Got Another Thing Comin',15
https://www.youtube.com/watch?v=MlzTET_8SQg,Motorhead - Overkill,15
https://www.youtube.com/watch?v=bc5Nk1DXyEY,Black Sabbath - War Pigs,15
https://www.youtube.com/watch?v=2KPEHohJMuw,Led Zeppelin - Black Dog,15
https://www.youtube.com/watch?v=ZQGstnfTmAk,Deep Purple - Burn,15
https://www.youtube.com/watch?v=ORnvO1VyYMk,Rainbow - Man on the Silver Mountain,15
https://www.youtube.com/watch?v=6yP1tcy9a10,Scorpions - Rock You Like a Hurricane,15
https://www.youtube.com/watch?v=l482T0yNkeo,AC/DC - Highway to Hell,15
https://www.youtube.com/watch?v=NsXEb-NOs88,Black Sabbath - N.I.B.,15
https://www.youtube.com/watch?v=2atkj_KWLl0,Led Zeppelin - Communication Breakdown,15
https://www.youtube.com/watch?v=5hqG-29NTSU,Deep Purple - Space Truckin',15
https://www.youtube.com/watch?v=YXJtz1TgmIM,Judas Priest - Hell Bent for Leather,15
https://www.youtube.com/watch?v=kM0hVB47nUE,Rainbow - Long Live Rock n Roll,15
https://www.youtube.com/watch?v=X27IfAgzhTY,Scorpions - The Zoo,15
https://www.youtube.com/watch?v=pAgnJDJN4VA,AC/DC - Back in Black,15
https://www.youtube.com/watch?v=rR1nZLeQl1A,Black Sabbath - Children of the Grave,15
https://www.youtube.com/watch?v=PD-MdiUm1_Y,Led Zeppelin - Kashmir,15
https://www.youtube.com/watch?v=OorZcOzNcgE,Deep Purple - Child in Time,15
https://www.youtube.com/watch?v=9VVFNgbsDC4,Judas Priest - Living After Midnight,15
https://www.youtube.com/watch?v=YmJIccPWnEk,Rainbow - Stargazer,15
https://www.youtube.com/watch?v=6VwbyBGbqPY,Scorpions - No One Like You,15
https://www.youtube.com/watch?v=2m3s3ahr9NI,Motorhead - Iron Fist,15
https://www.youtube.com/watch?v=8eleGPkE9Gk,Black Sabbath - Sweet Leaf,15
https://www.youtube.com/watch?v=D2lSwosw9xY,Led Zeppelin - Rock and Roll,15
https://www.youtube.com/watch?v=gZ_kez7WVUU,Deep Purple - Perfect Strangers,15
https://www.youtube.com/watch?v=J-U5H6hmw6E,UFO - Doctor Doctor,15
https://www.youtube.com/watch?v=wIE5wwvicew,Thin Lizzy - The Boys Are Back in Town,15
https://www.youtube.com/watch?v=Dy4HA3vUv2c,Blue Oyster Cult - Don't Fear the Reaper,15
https://www.youtube.com/watch?v=2lvs2FzF64o,Dio - Holy Diver,15
https://www.youtube.com/watch?v=mKlF9o2R3cI,Saxon - Wheels of Steel,15
https://www.youtube.com/watch?v=B_3TlrZLpQ0,Accept - Balls to the Wall,15
https://www.youtube.com/watch?v=mfTpjrzas5E,Black Sabbath - Sabbath Bloody Sabbath,15
https://www.youtube.com/watch?v=oqAmnEKlIZw,Led Zeppelin - The Ocean,15
https://www.youtube.com/watch?v=75tvdg-GpkM,Uriah Heep - Easy Livin',15
https://www.youtube.com/watch?v=z25xrCoTdZI,Montrose - Rock Candy,15
https://www.youtube.com/watch?v=dMko8DlY9IA,Thin Lizzy - Jailbreak,15
https://www.youtube.com/watch?v=muUZjovOFRg,Blue Oyster Cult - Godzilla,15
https://www.youtube.com/watch?v=-HpSh5J4bvw,UFO - Lights Out,15
https://www.youtube.com/watch?v=hFly5TwDKOg,Saxon - Denim and Leather,15
https://www.youtube.com/watch?v=g1TM_o5lslY,Accept - Fast as a Shark,15
https://www.youtube.com/watch?v=eVxt7zM1BrU,Motorhead - Bomber,15
https://www.youtube.com/watch?v=0s1oz5vck3s,Black Sabbath - Into the Void,15
https://www.youtube.com/watch?v=qEnF6EB-yMs,Mountain - Mississippi Queen,15
https://www.youtube.com/watch?v=54H3EUAzpVg,Budgie - Breadfan,15
https://www.youtube.com/watch?v=7KHqU7l4NIk,Nazareth - Hair of the Dog,15
https://www.youtube.com/watch?v=w5jwxrTqoEA,Rush - 2112,15
https://www.youtube.com/watch?v=hzFpiW5vHrc,Ted Nugent - Stranglehold,15
https://www.youtube.com/watch?v=4c8O2n1Gfto,Aerosmith - Walk This Way,15
https://www.youtube.com/watch?v=i5txwFv-zYM,Van Halen - Runnin' with the Devil,15
https://www.youtube.com/watch?v=Dz4EFziVkNE,Kiss - Detroit Rock City,15
https://www.youtube.com/watch?v=2Oo8QzDHimQ,Alice Cooper - School's Out,15
